惊弓之鸟,6
探头探脑,6
暴风骤雨,6
立竿见影,6
艰难险阻,6
长此以往,6
有气无力,6
热火朝天,6
狗血喷头,6
血流如注,6
远见卓识,6
金碧辉煌,6
锦绣前程,6
阴差阳错,6
风土人情,6
七零八落,5
三教九流,5
不可终日,5
低三下四,5
别出心裁,5
千家万户,5
悬崖峭壁,5
惊涛骇浪,5
千夫所指,5
大名鼎鼎,5
始作俑者,5
少言寡语,5
有板有眼,5
是非曲直,5
普天之下,5
良辰美景,5
言谈举止,5
金童玉女,5
残兵败将,5
洪水猛兽,5
男女老幼,5
百里挑一,5
真情实意,5
能工巧匠,5
艰苦卓绝,5
花花世界,5
莫明其妙,5
蝇头小利,5
路人皆知,5
达官贵人,5
逐字逐句,5
铜墙铁壁,5
面红耳赤,5
鞍前马后,5
一颦一笑,4
一鼻子灰,4
七老八十,4
不解之缘,4
切肤之痛,4
利欲熏心,4
千千万万,4
参差不齐,4
变化莫测,4
天之骄子,4
天昏地暗,4
小巧玲珑,4
山珍海味,4
明日黄花,4
东西南北,4
冷言冷语,4
刀光剑影,4
贼头贼脑,4
毅然决然,4
汗如雨下,4
汗马功劳,4
津津有味,4
清规戒律,4
白雪皑皑,4
空中楼阁,4
老气横秋,4
苦口婆心,4
诗情画意,4
财大气粗,4
身心交瘁,4
郑重其事,4
重于泰山,4
长年累月,4
鱼死网破,4
一马平川,3
三五成群,3
下里巴人,3
不约而同,3
五光十色,3
克敌制胜,3
半壁江山,3
含糊其词,3
声情并茂,3
多事之秋,3
大模大样,3
天女散花,3
天灾人祸,3
天网恢恢,3
姑息养奸,3
左邻右舍,3
张三李四,3
心惊胆颤,3
抑扬顿挫,3
无米之炊,3
有声有色,3
望眼欲穿,3
一年半载,3
千难万险,3
四平八稳,3
家长里短,3
寡廉鲜耻,3
寻根究底,3
崇山峻岭,3
旷日持久,3
曾经沧海,3
有条有理,3
正经八百,3
油盐酱醋,3
红男绿女,3
渔翁得利,3
豪言壮语,3
针头线脑,3
阳春白雪,3
燃眉之急,3
理直气壮,3
百尺竿头,3
粗枝大叶,3
绵绵不绝,3
肝肠寸断,3
茹毛饮血,3
觥筹交错,3
起早贪黑,3
踌躇满志,3
身外之物,3
过眼烟云,3
近水楼台,3
难兄难弟,3
音容笑貌,3
风烛残年,3
黄粱一梦,3
一朝一夕,2
一般无二,2
七窍生烟,2
万水千山,2
三番五次,2
世态炎凉,2
众星捧月,2
古道热肠,2
同心同德,2
名不符实,2
喜闻乐见,2
嗟来之食,2
声色俱厉,2
大步流星,2
头面人物,2
如花似玉,2
强弩之末,2
影影绰绰,2
得天独厚,2
悠然自得,2
攻守同盟,2
旁门左道,2
无为而治,2
沉鱼落雁,2
渺无人烟,2
万家灯火,2
五湖四海,2
凤毛麟角,2
千军万马,2
千山万水,2
善男信女,2
威风凛凛,2
心急火燎,2
排山倒海,2
无独有偶,2
痛快淋漓,2
百年不遇,2
漫山遍野,2
皮开肉绽,2
眉清目秀,2
真才实学,2
真知灼见,2
石破天惊,2
神乎其神,2
膘肥体壮,2
调兵遣将,2
豆蔻年华,2
贪官污吏,2
连篇累牍,2
金字招牌,2
金榜题名,2
闲情逸致,2
高风亮节,2
默默无言,2
一来二去,1
一纸空文,1
一草一木,1
一路风尘,1
万语千言,1
万里长征,1
三天两头,1
不伦不类,1
不可名状,1
人心所向,1
优哉游哉,1
冰清玉洁,1
千姿百态,1
国色天香,1
地覆天翻,1
奇谈怪论,1
官样文章,1
心腹之患,1
悲欢离合,1
承前启后,1
新人新事,1
明枪暗箭,1
朴实无华,1
欢蹦乱跳,1
民脂民膏,1
污七八糟,1
浩浩荡荡,1
海角天涯,1
深情厚谊,1
混世魔王,1
爱民如子,1
牛鬼蛇神,1
玄之又玄,1
矢志不移,1
等闲视之,1
粗茶淡饭,1
一潭死水,1
纷纷扬扬,1
经年累月,1
维妙维肖,1
老骥伏枥,1
刀光血影,1
艰难曲折,1
声色犬马,1
天南地北,1
苛捐杂税,1
莫逆之交,1
摧枯拉朽,1
星星点点,1
豪情壮志,1
梁上君子,1
贪婪无厌,1
污泥浊水,1
赤子之心,1
起承转合,1
起早摸黑,1
洋洋洒洒,1
满山遍野,1
火烧火燎,1
疾风暴雨,1
穷山恶水,1
紧锣密鼓,1
郁郁葱葱,1
腥风血雨,1
量体裁衣,1
英姿飒爽,1
长治久安,1
门户之见,1
闭月羞花,1
谬以千里,1
象牙之塔,1
难解难分,1
雕梁画栋,1
金戈铁马,1
风中之烛,1
飞沙走石,1
飞禽走兽,1
食不甘味,1
饮食起居,1
雨后春笋,1
零敲碎打,1
香车宝马,1
鳏寡孤独,1
高头大马,1
龙飞凤舞,1
